PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
549,1,2021,ARI,5,Matt Prater,K,ST,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.90,29.20,40.40,0.00,0.00,0.00,128.00,K,,41.80,0,0,128.00,0.00,0.00,0.00,0.00,0.00,128.00,155.10,455.00,1
11047,1,2021,ARI,12,Colt McCoy,QB,OFF,17,17,13.80,11.10,114.40,78.6,8.1,10.4,0.50,0.50,100.60,0.00,0.00,0.00,1.80,11.20,5.5,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.70,QB,,0.00,0,0,7.20,0.00,0.00,0.00,0.00,0.00,7.20,528.00,580.00,1
11437,1,2021,ARI,98,Corey Peters,DT,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.80,7.40,2.60,1.10,7.70,2.30,0.80,0.50,0.30,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.87,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614.00,649.00,1
12845,1,2021,ARI,18,A.J. Green,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,83.30,54.00,644.50,11.9,4.10,0.00,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.25,WR,,0.00,0,0,115.25,0.00,0.00,0.00,0.00,0.00,142.65,154.60,167.00,1
12955,1,2021,ARI,99,J.J. Watt,DE,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.40,21.70,12.90,5.50,38.50,11.60,5.60,1.60,0.80,0.10,1.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,110.80,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,625.00,660.00,1
13749,1,2021,ARI,55,Chandler Jones,OLB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.20,20.60,25.80,11.00,77.00,23.10,1.40,1.50,0.70,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,140.60,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,644.00,679.00,1
14096,1,2021,ARI,69,Jack Crawford,DE,DEF,2,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.60,0.20,0.10,0.70,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
14922,1,2021,ARI,76,Margus Hunt,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.70,3.40,1.40,0.60,4.20,1.30,1.20,0.50,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.32,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,681.00,716.00,1
14925,1,2021,ARI,36,Shawn Williams,SS,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.50,0.00,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,682.00,717.00,1
14986,1,2021,ARI,10,DeAndre Hopkins,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.40,2.10,0,0.00,0.00,162.10,114.90,1407.80,12.2,7.40,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.39,WR,,0.00,36,37,240.84,0.00,0.00,0.00,0.00,0.00,299.29,21.30,16.70,1
15011,1,2021,ARI,31,Chris Banjo,FS,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.50,11.80,0.00,0.00,0.00,0.00,1.20,0.40,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,687.00,722.00,1
15177,1,2021,ARI,23,Robert Alford,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.10,25.00,0.00,0.00,0.00,0.00,6.70,1.60,0.80,0.10,2.30,0.20,0.00,0.00,0.00,0.00,0.00,0.00,85.20,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.00,733.00,1
15305,1,2021,ARI,86,Demetrius Harris,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,28.00,7.70,71.00,8.9,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.10,TE,,0.00,0,0,13.95,0.00,0.00,0.00,0.00,0.00,17.80,510.00,530.00,1
16035,1,2021,ARI,21,Malcolm Butler,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.70,36.80,0.00,0.00,0.00,0.00,9.80,1.60,0.80,0.10,2.60,0.20,0.00,0.00,0.00,0.00,0.00,0.00,118.70,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,727.00,763.00,1
16107,1,2021,ARI,30,Darqueze Dennard,CB,DEF,5,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,2.30,0.00,0.00,0.00,0.00,0.50,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.15,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732.00,768.00,1
16153,1,2021,ARI,96,Josh Mauro,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,5.80,2.10,0.90,6.30,1.90,0.70,0.40,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.83,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,736.00,772.00,1
16397,1,2021,ARI,42,Devon Kennard,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,7.20,5.20,2.20,15.40,4.60,0.50,0.50,0.30,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,37.84,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,762.00,798.00,1
16813,1,2021,ARI,97,Jordan Phillips,DE,DEF,14,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,7.20,7.00,3.00,21.00,6.30,0.80,0.40,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.40,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
16816,1,2021,ARI,87,Maxx Williams,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,14.70,17.10,192.50,11.3,1.70,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.05,TE,,0.00,0,0,37.60,0.00,0.00,0.00,0.00,0.00,46.35,420.00,427.00,1
16819,1,2021,ARI,44,Markus Golden,OLB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.80,14.90,11.80,5.00,35.00,10.50,1.90,1.00,0.50,0.00,0.60,0.10,0.00,0.00,0.00,0.00,0.00,0.00,82.05,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,814.00,850.00,1
16845,1,2021,ARI,58,Jordan Hicks,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.90,16.40,0.50,0.20,1.40,0.40,1.00,0.50,0.30,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,48.04,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,819.00,855.00,1
16911,1,2021,ARI,93,David Parry,DT,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.50,0.00,0.00,0.00,0.00,0.20,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.65,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,836.00,872.00,1
17136,1,2021,ARI,70,Xavier Williams,DT,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.70,5.40,1.20,0.50,3.50,1.00,0.30,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,856.00,892.00,1
17750,1,2021,ARI,43,Ross Travis,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,875.00,911.00,1
18007,1,2021,ARI,27,Daryl Worley,CB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.90,6.40,0.00,0.00,0.00,0.00,1.80,0.40,0.20,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.60,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,922.00,958.00,1
18521,1,2021,ARI,28,Charles Washington,FS,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,4.40,0.20,0.10,0.70,0.20,0.70,0.20,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.77,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,995.00,1031.00,1
18927,1,2021,ARI,3,Budda Baker,FS,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.20,50.60,2.40,1.00,7.00,2.10,2.80,1.70,0.90,0.10,1.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,148.50,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031.00,1067.00,1
18983,1,2021,ARI,6,James Conner,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,147.10,621.40,4.2,5.70,0.00,44.30,28.10,201.20,7.2,0.90,0.00,1.10,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.66,RB,,0.00,6,5,133.71,0.00,0.00,0.00,0.00,0.00,148.86,89.10,97.90,1
19071,1,2021,ARI,51,Tanner Vallejo,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.30,17.20,4.90,2.10,14.70,4.40,1.00,0.50,0.20,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,62.17,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1095.00,1131.00,1
19176,1,2021,ARI,81,Darrell Daniels,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,14.70,10.80,113.80,10.4,1.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.18,TE,,0.00,0,0,22.58,0.00,0.00,0.00,0.00,0.00,28.08,466.00,491.00,1
19314,1,2021,ARI,12,Isaac Whitney,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1128.00,1164.00,1
19403,1,2021,ARI,18,Krishawn Hogan,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1134.00,1170.00,1
19591,1,2021,ARI,27,Jamal Carter,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,1.30,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1149.00,1185.00,1
19815,1,2021,ARI,13,Christian Kirk,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.90,12.40,6,0.00,0.00,90.00,46.70,545.50,11.6,3.10,0.00,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.79,WR,,0.00,1,0,97.14,0.00,0.00,0.00,0.00,0.00,120.79,190.00,177.00,1
19919,1,2021,ARI,2,Chase Edmonds,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,160.90,699.60,4.3,4.00,0.00,51.90,50.30,388.50,7.8,2.60,0.00,1.10,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.21,RB,,0.00,16,19,171.36,0.00,0.00,0.00,0.00,0.00,197.61,64.00,62.30,1
19965,1,2021,ARI,49,Kylie Fitts,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,1.60,0.20,0.10,0.70,0.20,0.20,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1233.00,1269.00,1
20085,1,2021,ARI,45,Dennis Gardeck,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.30,6.60,16.00,6.80,47.60,14.30,0.50,0.30,0.20,0.00,0.40,0.10,0.00,0.00,0.00,0.00,0.00,0.00,69.26,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275.00,1311.00,1
20088,1,2021,ARI,47,Ezekiel Turner,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.00,0.20,0.10,0.70,0.20,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.67,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1276.00,1312.00,1
20194,1,2021,ARI,,Rico Gafford,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1297.00,1333.00,1
20729,1,2021,ARI,22,Deionte Thompson,SS,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.60,11.30,0.20,0.10,0.70,0.20,1.80,0.60,0.30,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,34.92,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1364.00,1400.00,1
20738,1,2021,ARI,94,Zach Allen,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,9.60,2.40,1.00,7.00,2.10,1.10,0.50,0.30,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,36.10,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1369.00,1405.00,1
20765,1,2021,ARI,57,Jamell Garcia-Williams,DE,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,2.30,1.40,0.60,4.20,1.30,0.30,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.57,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1381.00,1417.00,1
20820,1,2021,ARI,17,Andy Isabella,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.10,0.40,0,0.00,0.00,37.90,14.70,190.90,12.7,0.80,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.73,WR,,0.00,0,0,31.08,0.00,0.00,0.00,0.00,0.00,38.53,284.00,299.00,1
20879,1,2021,ARI,52,Shareef Miller,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,2.70,0.90,0.40,2.80,0.80,0.20,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.93,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1424.00,1460.00,1
20888,1,2021,ARI,7,Byron Murphy Jr.,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.50,27.20,1.90,0.80,5.60,1.70,8.90,1.60,0.80,0.00,0.60,0.10,0.00,0.00,0.00,0.00,0.00,0.00,92.36,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1427.00,1463.00,1
20889,1,2021,ARI,1,Kyler Murray,QB,OFF,17,17,598.80,396.10,4289.80,66.1,7.2,10.8,26.90,12.80,93.00,0.00,0.00,0.00,128.30,729.10,5.7,7.50,0.00,0.00,0.00,0.00,0,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,364.10,QB,,0.00,22,23,376.90,0.00,0.00,0.00,0.00,0.00,380.60,36.20,41.70,1
20979,1,2021,ARI,84,Antoine Wesley,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,24.00,7.30,77.50,11.1,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.15,WR,,0.00,0,0,13.80,0.00,0.00,0.00,0.00,0.00,17.45,368.00,387.00,1
21071,1,2021,ARI,83,Greg Dortch,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,4.10,46.90,11.8,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,WR,,0.00,0,0,8.54,0.00,0.00,0.00,0.00,0.00,10.59,430.00,432.00,1
